rounded_latitude,rounded_longitude,avg_nic
35.790157,-5.600531,7.227272
35.791646,-5.201115,7.755756
35.790763,-4.999385,7.950899
35.808158,-4.892762,6.476032
35.790775,-0.499181,4.0206
35.795770,-0.408493,5.883843
35.805729,6.593688,4.661231
35.794688,11.690582,3.987265
35.802154,11.790576,5.450978
35.807235,14.306940,4.166324
35.808941,14.402835,6.608762
35.805825,14.493152,7.62278
35.793176,14.594077,7.951498
35.801003,14.809470,1.431066
35.791413,14.894242,1.092913
35.792179,16.802694,3.866619
35.805489,16.891704,5.309166
35.795401,16.990786,5.070799
35.806409,17.090805,3.750441
35.806822,17.207276,4.815096
35.803678,17.289188,5.982056
35.797078,17.410472,0
35.791958,21.992712,7.57773
35.808876,22.104994,7.68054
35.802161,23.889274,4.387435
35.797426,23.990596,5.57174
35.808270,24.901001,0.165745
35.796324,24.990292,0.588747
35.791972,25.406596,4.98829
35.806927,25.493975,7.896187
35.807498,25.895630,3.386031
35.807631,26.006892,3.932465
35.808608,26.399387,2.013703
35.803999,26.488837,0.205489
35.808717,27.303875,7.917548
35.791974,28.001026,7.998543
35.792882,28.092877,3.109808
35.806495,28.190492,5.545927
35.795802,29.807998,7.800082
35.799049,29.889023,6.746241
35.807252,29.991660,7.92336
35.803426,30.091469,8.236146
35.793232,31.008584,6.158528
35.800909,31.110539,7.936874
35.807465,31.897382,6.70981
35.795014,43.809105,0.106787
35.794431,43.993358,0.099246
35.897733,-20.489346,7.817155
35.903603,-20.389867,4.087731
35.900221,-20.312593,2.139183
35.890265,-20.198576,5.835289
35.909230,-20.105160,8.103533
35.907953,-15.691939,0
35.894571,-15.607170,0
35.892782,-15.505534,0.199629
35.895956,-12.790494,0
35.895667,-11.507794,8.248118
35.906983,-10.106438,1.607677
35.907695,-10.006605,0.919286
35.902617,-9.489772,6.071632
35.908665,-8.301524,5.638956
35.905559,-8.110034,4.176563
35.895589,-7.992089,7.969675
35.892115,-6.291887,7.78112
35.892472,-6.193468,8.142313
35.906975,-5.593676,8.183108
35.891768,-5.496112,7.963156
35.906565,-5.394445,8.274577
35.908419,-5.107316,7.91079
35.902106,-4.909359,7.755693
35.893441,-4.794503,6.445198
35.893106,-0.407490,5.222389
35.895079,-0.308358,6.607745
35.910202,6.600595,7.827534
35.903518,11.791323,4.506445
35.906899,14.105172,3.392662
35.895103,14.209064,5.566289
35.909141,14.295998,8.150555
35.907976,14.394988,8.175173
35.891057,14.504035,4.78549
35.907426,14.706364,2.628264
35.897558,14.809111,1.277459
35.897228,15.889954,7.769866
35.892574,16.706186,2.868032
35.909161,16.796347,0
35.905956,21.792638,7.632615
35.898242,21.888002,7.003384
35.892869,21.990977,5.809277
35.895632,23.791611,2.458165
35.908388,23.898415,0.108581
35.897793,24.811505,0.680681
35.905802,24.892136,1.397874
35.894725,25.189809,8.013323
35.895821,25.288934,1.513673
35.910021,25.796964,4.334968
35.899502,25.912167,6.984744
35.892047,26.605617,0.330473
35.907244,26.693449,0.734666
35.891531,27.799726,1.78652
35.904713,27.891158,4.789908
35.897011,27.990863,4.20999
35.898499,29.710795,6.253909
35.904928,29.808578,7.167602
35.901918,29.888335,8.201287
35.904682,31.907491,5.249207
35.891854,43.798126,0
35.892081,43.995297,0.173793
36.002737,-20.011559,8.208935
35.994461,-19.906552,8.228003
36.006480,-15.994064,0.180931
35.997309,-15.811156,0.020672
36.001029,-12.709425,0.086833
35.999654,-12.587552,0.148182
36.007111,-11.493987,8.209911
35.991924,-11.400603,0.061701
36.007412,-10.008750,3.010273
35.997890,-9.488239,5.100247
36.006655,-9.408848,7.348043
36.004359,-8.291347,7.579946
36.009837,-7.998399,6.798489
35.996761,-6.189279,8.244241
35.992843,-6.107377,8.066078
36.003885,-5.911195,8.05912
36.004292,-5.489541,7.766249
35.999575,-5.390089,8.24484
35.991955,-5.297678,8.233632
35.995827,-5.210337,7.785417
35.991339,-4.794339,6.79236
35.992379,6.607552,7.865535
36.004523,9.909450,8.03812
35.994147,10.006274,8.238124
35.997956,11.809916,5.727156
36.010309,13.999736,3.063061
35.998634,14.088304,3.392615
36.006214,14.205897,6.596912
35.992702,14.295686,8.441945
35.995711,14.411597,8.985316
36.006473,14.507847,0.07121
36.006448,14.706950,0.501585
36.008698,15.199738,0
35.992129,15.297113,4.012159
36.005816,15.409695,5.353687
35.994560,15.491052,3.578635
36.008177,15.597527,4.89895
36.009837,15.699039,4.230473
35.990985,15.797875,4.143744
35.991844,15.896732,0
36.006299,17.494413,4.137719
35.993678,21.605921,7.970262
36.006039,21.709999,7.025315
36.009962,21.800850,7.96169
36.007299,23.704323,5.414816
35.994887,23.791412,5.166186
35.998631,24.389650,4.979433
36.000321,24.490559,8.165521
36.007849,24.701561,0.194
36.003441,24.788979,0.050404
36.009845,24.901589,5.680892
36.006293,25.105831,0.184955
36.009221,25.195860,2.484329
36.003825,25.689182,7.957252
35.990268,25.799268,6.318757
35.997799,26.511247,0
36.001410,26.611407,0.340389
35.996169,27.610804,4.580234
36.009406,27.697316,6.049065
35.999054,27.810338,2.201894
35.995477,29.608926,6.582847
35.997070,29.690928,4.842963
35.998643,31.689869,8.407757
35.994809,31.791160,4.021514
35.994968,31.908241,4.030549
36.001716,43.788587,7.905837
36.008797,43.906583,0
36.104662,-19.689247,8.159281
36.093986,-16.192224,0.150061
36.102535,-16.111588,0.192949
36.103805,-12.489374,0
36.107510,-11.297379,0
36.106498,-11.194612,8.029046
36.099945,-9.989726,2.648153
36.092409,-9.901127,8.061705
36.094537,-9.389555,6.51676
36.104219,-9.311133,4.197234
36.095027,-8.607282,5.452533
36.103287,-8.289143,7.364702
36.107450,-6.204896,8.247968
36.109236,-6.103742,7.559272
36.107357,-5.893889,8.129346
36.099379,-5.410943,7.823977
36.090079,-5.297268,7.931847
36.096368,-5.209197,7.841218
36.093969,-5.093589,8.100849
36.102230,-4.987789,5.964005
36.109534,-4.800933,6.322827
36.106299,-4.708154,5.514401
36.102985,-2.990674,8.216504
36.097052,-2.911654,8.105229
36.096507,6.610659,7.823288
36.104413,9.890399,8.242168
36.094148,11.806868,5.703669
36.093948,13.907817,2.638744
36.095761,13.990167,3.565225
36.107889,14.102727,1.717077
36.092339,14.198170,7.463253
36.106868,14.292961,8.938016
36.091673,14.499314,2.498634
36.098579,14.590220,4.480147
36.091519,14.695372,3.82179
36.096578,14.790150,5.005835
36.108473,14.907285,4.756255
36.092809,14.995553,6.614471
36.093039,15.092658,4.17538
36.105711,15.209096,3.270728
36.109197,16.705201,1.863277
36.104726,16.790917,3.268557
36.108371,16.893868,0.607044
36.092513,17.005580,1.506135
36.101625,17.110429,3.975255
36.099839,17.212257,1.127756
36.099332,17.288749,0.946722
36.107689,17.397878,4.283485
36.097572,17.487736,0
36.101954,21.412379,7.836941
36.108853,21.502162,6.273502
36.093411,21.591757,8.220654
36.109576,23.596311,2.329433
36.105697,23.693290,2.709486
36.094636,24.292935,6.042272
36.092479,24.394592,4.991303
36.105171,24.607493,4.834845
36.099231,24.689369,4.722827
36.101746,24.811552,6.993582
36.102657,24.888535,4.166069
36.109523,24.997910,3.121798
36.102410,25.111278,4.341486
36.105820,25.690864,7.033954
36.095446,26.907955,5.082058
36.100829,27.511105,4.228855
36.100044,27.588752,6.384069
36.098607,29.411814,6.614886
36.101176,29.488600,5.134727
36.092693,29.605681,0
36.092281,43.803992,8.119792
36.104545,43.910764,0
36.209350,-19.594817,8.034011
36.196798,-16.589810,0
36.202251,-16.510008,0
36.198866,-16.290513,0
36.208472,-12.403308,0.092358
36.194438,-11.189990,1.677761
36.203121,-11.089452,0.170596
36.205899,-9.892648,6.96334
36.208022,-9.800464,6.256059
36.192113,-9.295046,6.225397
36.208564,-8.605488,6.556451
36.207551,-8.492595,6.487607
36.196114,-8.310195,5.554057
36.192757,-8.193698,6.323566
36.197430,-6.211984,7.666161
36.189925,-6.102783,7.545566
36.210145,-5.900119,7.916553
36.190286,-5.403216,8.193186
36.197051,-5.310685,7.963569
36.204876,-5.208816,7.689441
36.204932,-5.109110,8.197351
36.197937,-4.990153,7.624265
36.197011,-4.909751,6.927378
36.202186,-4.710246,6.642748
36.206484,-2.893732,7.53153
36.196405,-2.791271,7.839272
36.197502,6.611756,8.075001
36.191403,9.797344,8.208433
36.210202,9.900281,7.780375
36.191144,9.995982,7.826439
36.196692,10.090726,8.069094
36.193151,10.208851,7.853675
36.199565,11.788413,0
36.191194,13.705250,0.049802
36.206581,13.805130,2.248591
36.208379,13.896395,3.104313
36.209162,13.998650,3.545134
36.196909,14.109076,1.68517
36.194463,14.193003,3.307535
36.192652,14.305601,7.173141
36.199879,14.388725,3.405405
36.196046,14.490995,5.656351
36.192407,14.593584,2.208405
36.205035,16.708580,0.117009
36.203330,23.508909,6.190414
36.198346,23.590586,4.630633
36.207072,24.105532,5.175837
36.197456,24.187641,5.240341
36.200927,24.288206,0
36.202927,24.490998,4.117778
36.203753,24.608292,3.032467
36.196607,24.890433,3.949419
36.208299,24.995073,4.506674
36.198971,25.109738,6.163125
36.191857,25.194536,5.855996
36.200664,25.288950,5.652838
36.195838,25.591272,4.105381
36.204144,25.711693,0.199154
36.193008,26.804547,0.006683
36.207173,26.907080,3.412182
36.192757,29.204087,8.154542
36.204243,29.290763,5.854724
36.195467,29.388620,6.660522
36.202768,43.812203,0
36.306638,-16.806690,0.089597
36.292576,-16.692543,0
36.307787,-12.299016,0.213434
36.292380,-11.103481,0.062664
36.291922,-10.995668,0.995945
36.301460,-9.788154,3.073386
36.308617,-9.294182,8.175255
36.308501,-9.204079,6.355112
36.292814,-8.407449,7.751226
36.307556,-8.294444,7.861334
36.290686,-8.199513,7.842126
36.298893,-6.087922,8.194454
36.291203,-5.903697,7.410096
36.292057,-5.093441,8.006446
36.292061,-5.006929,7.827475
36.291816,-4.899064,6.83613
36.299951,-4.811712,7.58028
36.296138,-4.690580,6.65474
36.298357,-4.588607,4.045209
36.302880,-4.411072,8.592512
36.309095,-4.303655,9
36.307324,-3.992790,8.106566
36.304668,-3.891727,6.808807
36.306059,-2.807187,8.317475
36.298119,-2.710225,7.887726
36.302200,6.589789,1.945428
36.299685,8.888459,4.866474
36.297278,9.009742,5.944217
36.290697,9.095951,8.075754
36.292446,9.205045,7.757092
36.309951,9.301598,7.759136
36.291891,9.400806,7.819578
36.306657,9.493432,7.852812
36.305391,9.607047,8.297396
36.302864,9.708998,7.939621
36.299794,9.812219,8.035341
36.291565,13.507255,0.095116
36.293886,13.591244,6.206977
36.305394,13.707170,3.041265
36.302127,13.788542,5.774163
36.302490,13.909884,3.856852
36.290730,14.004580,1.141733
36.300113,23.512059,4.999303
36.295362,24.009123,7.840364
36.299368,24.087476,7.175118
36.309609,24.404088,2.526198
36.308151,24.493627,6.823887
36.303422,24.811995,4.365419
36.308223,24.900374,3.073767
36.307488,24.995296,3.899695
36.297666,25.110058,4.133862
36.291919,25.201816,8.201301
36.294518,25.408139,7.84545
36.304890,25.508429,6.078345
36.290533,25.603486,2.182532
36.305386,26.808548,1.851727
36.302991,28.091144,5.498663
36.294318,28.209142,5.151128
36.290714,28.302210,6.405234
36.303480,29.090779,3.046512
36.309781,29.199878,3.58791
36.294501,30.607211,8.092514
36.297782,31.490541,2.755143
36.301739,31.589970,3.293251
36.290402,43.796376,0
36.408065,-12.196288,0.228457
36.402825,-10.990535,4.002301
36.390163,-10.903882,4.526107
36.403736,-9.810190,0
36.400738,-9.687436,5.486819
36.392313,-9.203864,4.313177
36.400334,-8.289134,8.023384
36.391181,-8.203303,7.861682
36.403335,-7.790853,7.074856
36.396397,-6.088897,7.965928
36.407042,-5.993943,7.909521
36.395949,-5.888596,8.149
36.390651,-5.803825,6.858483
36.408629,-4.999719,5.528907
36.390838,-4.905018,7.836871
36.403533,-4.790852,7.548985
36.399643,-4.688652,8.028131
36.408135,-4.597955,7.893528
36.392434,-4.503383,9
36.397035,-4.388604,8.825375
36.391557,-4.103176,7.199173
36.407761,-3.992701,7.723369
36.405669,-2.692820,8.257242
36.393310,-2.593556,8.235098
36.390369,6.596145,0
36.396875,6.709017,4.14196
36.392162,6.908350,7.854457
36.396294,7.008773,2.585464
36.397136,7.111210,0
36.394054,7.208679,2.918514
36.400070,7.289896,7.971447
36.394623,8.809281,4.183632
36.402486,8.889742,6.354921
36.409599,9.800536,7.889495
36.409723,13.500458,5.202221
36.391710,13.598345,2.922972
36.407979,13.792232,2.148173
36.391522,13.905564,1.435766
36.399788,23.409498,6.461026
36.407721,23.502221,0
36.405197,23.810350,7.968398
36.404140,23.911095,8.100979
36.404614,24.007834,0.048319
36.405498,24.307541,7.915728
36.406215,24.406497,7.456825
36.391249,24.902400,4.805747
36.406649,25.005481,5.383348
36.404605,25.489565,4.892816
36.399953,26.711858,5.872551
36.398777,26.788214,3.904764
36.409885,26.898511,2.499084
36.405550,26.990012,5.172581
36.399878,27.311227,0.113664
36.395592,27.390335,1.239792
36.392909,27.503654,3.037834
36.399671,27.588241,2.616153
36.399575,27.688454,3.445079
36.396966,27.789842,7.948372
36.396528,27.891252,7.389782
36.390144,27.996221,6.818038
36.402936,28.089173,7.879804
36.408243,28.193415,7.87924
36.405667,28.989469,8.01297
36.409980,29.100245,3.459079
36.398327,30.490638,2.096964
36.391283,30.594454,0.084887
36.407649,30.697754,0
36.410015,30.798465,0.153968
36.392110,30.905747,0.207585
36.408143,31.607801,7.957659
36.391868,31.706770,4.705499
36.392703,31.793857,6.465843
36.404976,31.908815,1.226022
36.390824,43.702231,0
36.405811,43.810387,0.175956
36.509629,-12.199852,0.21498
36.507951,-12.107114,0.120658
36.507752,-10.793853,4.137405
36.505777,-10.710328,0.172881
36.509464,-9.704219,4.794272
36.508872,-9.601978,5.823749
36.507787,-8.194045,8.207605
36.491697,-8.096787,7.779349
36.496177,-7.988755,8.078001
36.493185,-7.791475,6.628933
36.491227,-6.105827,7.852235
36.509973,-5.999065,8.24732
36.504320,-5.808935,6.55674
36.491359,-4.804740,6.835299
36.494499,-4.692521,7.927316
36.499006,-4.588419,8.681731
36.500915,-4.512727,8.689943
36.507232,-4.304772,7.780787
36.498045,-4.209666,8.027206
36.508838,-4.103332,8.0602
36.495871,-2.790268,7.807092
36.492618,-2.591566,7.011049
36.490804,-2.503972,8.162344
36.505256,0.709607,8.051606
36.508981,0.798072,6.177646
36.504884,0.907863,8.221124
36.495945,0.989380,7.934031
36.499978,3.011386,1.873865
36.493731,4.506405,0
36.493841,4.592607,0.127622
36.503016,4.710886,4.153202
36.496329,4.811103,1.372469
36.491748,4.894069,0.762758
36.491020,5.002062,4.500024
36.496237,5.091551,4.67976
36.508914,5.196270,3.86073
36.500144,5.289659,1.876283
36.507513,5.408208,1.145177
36.504948,5.507479,4.090343
36.493175,5.908046,3.521403
36.491387,5.997574,6.157109
36.508635,6.097994,4.674455
36.493710,6.210058,4.665408
36.505562,6.310447,4.724853
36.500391,6.487278,0
36.497368,9.710010,6.82459
36.501031,9.810915,7.841603
36.500046,10.190005,8.056273
36.491757,13.406009,5.727736
36.490942,13.503577,3.905986
36.509329,13.804569,3.711142
36.506846,14.607888,9
36.496137,23.389854,7.94158
36.491274,23.706727,5.426076
36.507775,23.794911,7.027212
36.490330,24.300881,4.590098
36.507226,24.705980,0
36.491591,24.799856,3.526738
36.490771,24.896343,2.966657
36.496349,25.391463,5.479115
36.495743,25.490387,4.345913
36.506357,26.406836,3.505789
36.490818,26.505321,3.789954
36.494088,26.606522,2.743278
36.495088,26.707894,4.45686
36.504680,27.008757,3.330777
36.500923,27.090054,2.154559
36.491470,27.196446,2.299958
36.493513,27.309399,0.90599
36.501067,27.389258,0.054637
36.495097,27.609987,2.43839
36.493318,27.709018,2.930833
36.497533,27.790461,2.983779
36.504989,27.890233,4.988918
36.509830,28.000639,1.386148
36.499588,28.109979,4.998025
36.493280,28.191112,6.287956
36.493991,28.292126,8.202697
36.508317,28.894179,8.226112
36.507492,29.004453,5.123731
36.505402,30.390281,5.7775
36.509451,30.501110,6.167109
36.501555,31.889192,6.459766
36.503227,32.010056,2.399554
36.505293,32.089094,2.548664
36.504819,32.208090,1.601043
36.500496,43.689301,0.05651
36.596512,-12.011783,1.465963
36.606580,-9.606481,7.28759
36.604399,-8.109077,5.3377
36.591226,-8.001358,6.493785
36.598642,-7.890258,4.991132
36.590448,-7.798981,6.666532
36.593009,-6.405080,6.509443
36.601216,-6.310824,9
36.606945,-5.993341,8.213227
36.607198,-5.896820,7.937466
36.603083,-5.811174,7.487161
36.601887,-4.710601,8.058362
36.593088,-4.608185,7.886966
36.601778,-4.488214,7.751261
36.592815,-4.393497,7.776076
36.592566,-4.303249,8.227235
36.596795,-4.208734,7.054595
36.608371,-4.098832,8.223922
36.597423,-2.812147,7.796464
36.608311,-2.694892,8.117823
36.605368,-2.492940,7.718259
36.608677,-2.395655,7.974572
36.591343,0.997748,7.968202
36.590701,1.101323,7.967531
36.608986,1.193726,7.767425
36.601667,1.309933,8.226424
36.590782,1.394330,8.128307
36.607639,1.505717,8.153516
36.608749,1.600083,8.085954
36.597963,1.711457,8.146568
36.594012,1.791845,7.890131
36.592161,1.895657,6.626055
36.604589,1.991052,7.136464
36.599241,2.088756,6.915863
36.605679,2.206422,6.883815
36.591369,2.306747,7.988381
36.597800,2.410514,5.80912
36.599538,2.490194,7.896364
36.591403,2.597011,7.840314
36.592430,2.693903,5.142471
36.592740,2.992823,0.057017
36.599665,3.109782,1.1006
36.594426,3.692136,3.608949
36.601191,3.789575,3.192098
36.593932,3.907711,3.229554
36.607352,3.994270,2.311786
36.607316,4.105353,3.868674
36.590771,4.204654,1.09009
36.595452,4.310186,0.87078
36.606270,4.406472,0.147864
36.595117,9.709484,7.25253
36.593412,10.205513,8.227161
36.608510,11.205250,6.992381
36.599068,11.289112,7.780641
36.590985,11.406108,7.400197
36.597934,11.489122,8.107396
36.607154,11.605428,7.458927
36.592170,11.700957,7.81285
36.592814,11.809094,8.140114
36.602800,11.889864,8.010743
36.606926,13.295277,4.085471
36.598491,13.389312,3.936977
36.599207,13.689975,4.246109
36.602343,14.610411,9
36.592131,14.706528,9
36.590253,15.297811,7.862922
36.606678,23.409035,6.331021
36.596400,23.509108,6.800353
36.601829,23.610319,7.736365
36.604009,23.690938,8.243757
36.594032,24.208052,5.338424
36.598272,24.588388,2.134503
36.593797,24.692920,4.105611
36.608343,24.899881,3.018851
