,h3,icao_address_x,icao_address_y,percent,fill_color,line_fill_color
9041,8436cd9ffffffff,165,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9042,8436cdbffffffff,35,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9043,8436cddffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9044,8436ce3ffffffff,103,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9045,8436ce7ffffffff,144,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9046,8436d19ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9047,8436d43ffffffff,106,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9048,8436d47ffffffff,541,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9049,8436d49ffffffff,98,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9050,8436d4dffffffff,86,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9051,8436d59ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9052,8436d63ffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9053,8436d67ffffffff,51,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9054,8436d6bffffffff,320,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9055,8436d81ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9056,8436d85ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9057,8436d89ffffffff,195,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9058,8436d8dffffffff,95,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9059,8436da9ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9060,8436dadffffffff,289,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9061,8436dd1ffffffff,320,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9062,8436dd5ffffffff,398,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9063,8436ddbffffffff,240,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9064,8436de3ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9065,8436de7ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9066,8436e01ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9067,8436e0bffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9068,8436e1bffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9069,8436e2bffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9070,8436e3bffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9071,8436e53ffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9072,8436e57ffffffff,33,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9073,8436e91ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9074,8436e9bffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9075,8436eb1ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9076,8436eb5ffffffff,109,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9077,8436ebdffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9078,8436f11ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9079,8436f1dffffffff,70,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9080,8436f23ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9081,8436f27ffffffff,69,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9082,8436f33ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9083,8436f39ffffffff,88,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9084,8436f4dffffffff,40,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9085,8437017ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9086,84370a3ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9087,84370a7ffffffff,103,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9088,84370b5ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9089,84370e5ffffffff,199,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9090,84370edffffffff,175,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9091,8437103ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9092,8437111ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9093,8437115ffffffff,97,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9094,8437129ffffffff,135,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9095,8437167ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9096,843719bffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9097,84371a7ffffffff,145,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9098,84371b3ffffffff,209,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9099,84371b5ffffffff,34,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9100,84371b7ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9101,84371c3ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9102,84371d1ffffffff,145,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9103,84371d5ffffffff,53,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9104,84371d7ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9105,84371d9ffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9106,84371ddffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9107,8437249ffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9108,843724dffffffff,205,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9109,8437251ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9110,843725bffffffff,97,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9111,8437405ffffffff,342,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9112,843740dffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9113,8437417ffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9114,8437421ffffffff,215,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9115,8437425ffffffff,535,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9116,8437427ffffffff,82,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9117,8437429ffffffff,157,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9118,8437431ffffffff,175,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9119,8437433ffffffff,97,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9120,8437435ffffffff,72,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9121,8437437ffffffff,134,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9122,843743bffffffff,194,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9123,843744bffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9124,8437459ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9125,843745dffffffff,85,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9126,84374e9ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9127,8437503ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9128,8437505ffffffff,53,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9129,8437507ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9130,8437511ffffffff,128,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9131,843751bffffffff,171,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9132,843751dffffffff,122,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9133,8437529ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9134,843752bffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9135,843752dffffffff,73,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9136,8437587ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9137,8437595ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9138,84375a1ffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9139,84375a5ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9140,84375a9ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9141,84375abffffffff,87,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9142,84375adffffffff,96,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9143,84375b9ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9144,84375c3ffffffff,137,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9145,84375c9ffffffff,188,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9146,84375d5ffffffff,54,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9147,84375ddffffffff,227,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9148,84375e1ffffffff,97,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9149,84375e5ffffffff,73,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9150,84375e9ffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9151,84375edffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9152,8437685ffffffff,106,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9153,8437687ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9154,8437689ffffffff,63,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9155,843768dffffffff,199,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9156,8437699ffffffff,61,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9157,84376a1ffffffff,106,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9158,84376a3ffffffff,83,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9159,84376a5ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9160,84376a9ffffffff,187,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9161,84376bdffffffff,130,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9162,84376c9ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9163,84376d3ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9164,8437805ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9165,8437813ffffffff,137,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9166,843781bffffffff,151,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9167,8437829ffffffff,42,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9168,8437833ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9169,8437843ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9170,8437845ffffffff,96,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9171,8437847ffffffff,152,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9172,8437853ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9173,8437855ffffffff,66,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9174,8437859ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9175,843785bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9176,8437869ffffffff,111,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9177,84378c7ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9178,84378c9ffffffff,34,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9179,84378e9ffffffff,134,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9180,84378ebffffffff,83,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9181,84378edffffffff,265,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9182,843790bffffffff,156,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9183,843791dffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9184,8437a11ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9185,8437a23ffffffff,326,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9186,8437a25ffffffff,137,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9187,8437a27ffffffff,429,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9188,8437a31ffffffff,246,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9189,8437a33ffffffff,99,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9190,8437a35ffffffff,246,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9191,8437a59ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9192,8437a5bffffffff,166,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9193,8437a81ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9194,8437a89ffffffff,99,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9195,8437a8bffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9196,8437a8dffffffff,247,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9197,8437a99ffffffff,110,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9198,8437a9bffffffff,131,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9199,8437aa1ffffffff,87,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9200,8437aa5ffffffff,193,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9201,8437aadffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9202,8437ab1ffffffff,121,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9203,8437ab3ffffffff,162,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9204,8437ab5ffffffff,206,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9205,8437abbffffffff,71,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9206,8437aebffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9207,8437aedffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9208,8437b07ffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9209,8437b09ffffffff,31,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9210,8437b0dffffffff,103,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9211,8437b13ffffffff,68,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9212,8437b15ffffffff,130,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9213,8437b17ffffffff,270,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9214,8437b2bffffffff,60,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9215,8437b2dffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9216,8437b39ffffffff,66,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9217,8437b3bffffffff,102,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9218,8437b61ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9219,8437b6bffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9220,8438019ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9221,843801bffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9222,8438031ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9223,8438035ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9224,8438037ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9225,843803bffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9226,843803dffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9227,8438069ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9228,843806bffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9229,8438091ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9230,84380b5ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9231,84380b7ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9232,84380edffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9233,84381cdffffffff,24,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9234,84381d1ffffffff,44,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9235,84381dbffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9236,8438213ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9237,8438233ffffffff,47,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9238,8438243ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9239,8438249ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9240,8438259ffffffff,111,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9241,843825dffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9242,8438269ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9243,843826dffffffff,145,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9244,8438299ffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9245,843829bffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9246,84382a5ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9247,84382e1ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9248,84382e5ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9249,84382e9ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9250,8438359ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9251,8438361ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9252,843836bffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9253,8438517ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9254,843856dffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9255,8438607ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9256,8438621ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9257,8438627ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9258,8438663ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9259,8438859ffffffff,31,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9260,843888bffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9261,84388d7ffffffff,58,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9262,84389b3ffffffff,39,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9263,8438a85ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9264,8438a97ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9265,8438aa9ffffffff,60,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9266,8438ae7ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9267,8438b03ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9268,8438b11ffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9269,8438b13ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9270,8438b15ffffffff,79,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9271,8438b2dffffffff,87,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9272,8438b6dffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9273,8438c29ffffffff,53,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9274,8438cbbffffffff,135,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9275,8438cc5ffffffff,34,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9276,8438ccdffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9277,8438cd9ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9278,8438d25ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9279,8438d2dffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9280,8438da9ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9281,8438e0bffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9282,8438e47ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9283,8438e49ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9284,8438e57ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9285,8438eb3ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9286,8438f69ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9287,8438f6dffffffff,58,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9288,8439001ffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9289,8439003ffffffff,139,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9290,843900bffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9291,8439011ffffffff,76,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9292,8439019ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9293,843901dffffffff,146,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9294,8439025ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9295,8439033ffffffff,64,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9296,8439035ffffffff,33,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9297,8439037ffffffff,100,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9298,8439043ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9299,8439047ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9300,8439049ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9301,8439051ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9302,8439053ffffffff,33,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9303,8439057ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9304,8439065ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9305,8439067ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9306,843908dffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9307,843909bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9308,84390a1ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9309,84390a3ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9310,84390a5ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9311,84390a7ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9312,84390a9ffffffff,127,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9313,84390adffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9314,84390b5ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9315,84390b9ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9316,84390c1ffffffff,116,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9317,84390c3ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9318,84390c5ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9319,84390c9ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9320,84390cbffffffff,889,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9321,84390cdffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9322,84390d5ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9323,84390d9ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9324,84390dbffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9325,84390ddffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9326,84390e9ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9327,84390ebffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9328,84390edffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9329,8439115ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9330,8439119ffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9331,8439121ffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9332,8439123ffffffff,54,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9333,8439125ffffffff,87,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9334,8439127ffffffff,83,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9335,8439133ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9336,8439141ffffffff,70,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9337,8439145ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9338,843914bffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9339,843914dffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9340,8439159ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9341,8439169ffffffff,50,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9342,8439181ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9343,8439183ffffffff,140,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9344,8439189ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9345,843918bffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9346,843918dffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9347,8439195ffffffff,62,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9348,84391b9ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9349,84391bbffffffff,82,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9350,84391c1ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9351,84391c3ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9352,84391c7ffffffff,115,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9353,84391c9ffffffff,125,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9354,84391cbffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9355,84391cdffffffff,77,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9356,84391d1ffffffff,41,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9357,84391d3ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9358,84391e3ffffffff,46,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9359,84391e5ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9360,84391ebffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
9361,8439201ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
